Package name,Dataset,File path,Risk level (high/critical),Languages
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/bundler/lib/bundler/vendor/net-http-persistent/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/bundler/spec/realworld/slow_perf_spec.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/test/rubygems/test_gem_config_file.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/test/rubygems/test_gem_requirement.rb,HIGH,Ruby
ruby3.2-concurrent-ruby,upstream-repos,/tmp/ruby3.2-concurrent-ruby.zip1768364773/docs-source/medium-example.out.rb,HIGH,Ruby
ruby3.2-domain_name,upstream-repos,/tmp/ruby3.2-domain_name.zip595884141/test/test_domain_name-punycode.rb,HIGH,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/callback_spec.rb,HIGH,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/enum_spec.rb,HIGH,Ruby
ruby3.2-ffi,upstream-repos,/tmp/ruby3.2-ffi.zip771746986/spec/ffi/struct_spec.rb,HIGH,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/ext/msgpack/unpacker.c,HIGH,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/spec/factory_spec.rb,HIGH,Ruby
ruby3.2-msgpack,upstream-repos,/tmp/ruby3.2-msgpack.zip3857536048/spec/unpacker_spec.rb,HIGH,Ruby
ruby3.2-net-http-persistent,upstream-repos,/tmp/ruby3.2-net-http-persistent.zip2238423167/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.2-oauth2,upstream-repos,/tmp/ruby3.2-oauth2.zip922632716/spec/oauth2/strategy/assertion_spec.rb,HIGH,Ruby
ruby3.2-protocol-hpack,upstream-repos,/tmp/ruby3.2-protocol-hpack.zip2930703182/lib/protocol/hpack/huffman.rb,HIGH,Ruby
ruby3.2-pry,upstream-repos,/tmp/ruby3.2-pry.zip4012549415/spec/pryrc_spec.rb,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/ext/puma_http11/mini_ssl.c,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/lib/puma/dsl.rb,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/test/test_puma_server.rb,HIGH,Ruby
ruby3.2-puma,upstream-repos,/tmp/ruby3.2-puma.zip3048794562/test/test_thread_pool.rb,HIGH,Ruby
ruby3.2-rack-2.2,upstream-repos,/tmp/ruby3.2-rack-2.2.zip3126357968/lib/rack/show_exceptions.rb,HIGH,Ruby
ruby3.2-rack-2.2,upstream-repos,/tmp/ruby3.2-rack-2.2.zip3126357968/test/spec_request.rb,HIGH,Ruby
ruby3.2-rack,upstream-repos,/tmp/ruby3.2-rack.zip1331324339/lib/rack/show_exceptions.rb,HIGH,Ruby
ruby3.2-rack,upstream-repos,/tmp/ruby3.2-rack.zip1331324339/test/spec_request.rb,HIGH,Ruby
ruby3.2-reline,upstream-repos,/tmp/ruby3.2-reline.zip2716102108/lib/reline/unicode/east_asian_width.rb,HIGH,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/examples/ssh_watcher.rb,HIGH,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/lib/systemd/journal/filterable.rb,HIGH,Ruby
ruby3.2-systemd-journal,upstream-repos,/tmp/ruby3.2-systemd-journal.zip3903797887/spec/fixtures/test.json,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/bundler/lib/bundler/vendor/net-http-persistent/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/bundler/spec/realworld/slow_perf_spec.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/test/rubygems/test_gem_config_file.rb,HIGH,Ruby
ruby3.3-bundler,upstream-repos,/tmp/ruby3.3-bundler.zip3119282472/test/rubygems/test_gem_requirement.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/cask/macos.rb,CRITICAL,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/diagnostic.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/env_config.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/extend/os/mac/keg.rb,HIGH,Ruby
brew-4.4.0-r0,wolfi-apks,/tmp/brew-4.4.0-r0.apk406427517/home/linuxbrew/.linuxbrew/Library/Homebrew/missing_formula.rb,HIGH,Ruby
