Package name,Dataset,File path,Risk level (high/critical),Languages
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/ext/sctp/usrsctp/usrsctplib/netinet/sctp_constants.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/ext/sctp/usrsctp/usrsctplib/netinet/sctp_crc32.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/ext/sctp/usrsctp/usrsctplib/netinet/sctp_output.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/ext/sctp/usrsctp/usrsctplib/netinet/sctp_uio.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/ext/sctp/usrsctp/usrsctplib/usrsctp.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/codecparsers/gstjpegparser.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/codecparsers/gstmpeg4parser.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/dxva/gstdxvampeg2decoder.cpp,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/mpegts/gst-dvb-descriptor.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/mpegts/gst-dvb-descriptor.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/mpegts/gstmpegtsdescriptor.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/mpegts/gstmpegtsdescriptor.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/mpegts/gstmpegtssection.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst-libs/gst/va/gstvavideoformat.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/asfmux/gstasfobjects.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/bayer/gstbayerorc-dist.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/dvbsuboverlay/dvb-sub.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/gdp/dataprotocol.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/jp2kdecimator/jp2kcodestream.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/librfb/d3des.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegdemux/gstmpegdefs.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegdemux/gstmpegdemux.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegpsmux/crc.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegtsdemux/gstmpegdesc.h,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegtsdemux/pesparse.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mpegtsmux/gstbasetsmux.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mxf/mxfaes-bwf.c,HIGH,C
gstreamer,upstream-repos,/tmp/gstreamer.zip3337811331/subprojects/gst-plugins-bad/gst/mxf/mxfdms1.c,HIGH,C
