Dataset,Package,File,Number of alerts
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/test_sysconfig.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/test_text_file.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/test_unixccompiler.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/test_upload.py,7
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/test_util.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/tests/unix_compat.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/text_file.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/unixccompiler.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_distutils/util.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_entry_points.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_imp.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_normalization.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_path.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/__init__.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autoasync.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autocommand.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/automain.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autoparse.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/errors.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/backports/tarfile/__init__.py,17
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/__init__.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_functools.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/compat/py311.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/_adapters.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/_common.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/abc.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/compat/py39.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/future/adapters.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/readers.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/simple.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/_path.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/test_functional.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/test_open.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/test_path.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/test_resource.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_resources/tests/zip.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/inflect/__init__.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/context.py,10
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/functools/__init__.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/__init__.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/layouts.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/more_itertools/more.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/more_itertools/recipes.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/__init__.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_elffile.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_manylinux.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_musllinux.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_parser.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_tokenizer.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/markers.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/metadata.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/specifiers.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/tags.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__init__.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__main__.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/android.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/api.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/macos.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/unix.py,9
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/windows.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_parser.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_re.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/__init__.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_checkers.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_decorators.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_union_transformer.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/typing_extensions.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/bdist_wheel.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/convert.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/pack.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/tags.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/unpack.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/macosx_libfile.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/metadata.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/util.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_elffile.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_manylinux.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_musllinux.py,4
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_parser.py,3
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_tokenizer.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/markers.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/specifiers.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/tags.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/wheelfile.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/__init__.py,7
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/archive_util.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/build_meta.py,9
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/_requirestxt.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/bdist_egg.py,7
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/bdist_rpm.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/bdist_wheel.py,7
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/build_ext.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/build_py.py,6
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/develop.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/dist_info.py,1
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/easy_install.py,19
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/editable_wheel.py,8
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/egg_info.py,5
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/install.py,2
dataset2,xolortpdcanegu-0.0.0-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/dataset2/python/xolortpdcanegu-0.0.0-r0.apk/usr/share/testapps/xolortpdcanegu/venv/lib/python3.12/site-packages/setuptools/command/install_egg_info.py,1
